query,top_intent
What's happening in Las Vegas Friday Night,GET_EVENT
Where is the closest Taylor Swift show,GET_EVENT
When is Mannheim steamroller performing next in St louis,GET_EVENT
Whats happening in Lorain Saturday night,GET_EVENT
L.L Cool J concerts,GET_EVENT
Top rated events near me,GET_EVENT
Any holiday movies playing this weekend in Reno,GET_EVENT
Are there any festivals nearby,GET_EVENT
Where can I take the kids for fun this weekend in Cincinnati,GET_EVENT
christmas events,GET_EVENT
Where can I see Santa in Chicago,GET_EVENT
are there any rock concerts in december in my town,GET_EVENT
WHat's going on,GET_EVENT
Any Xmas events happening this weekend in Denver,GET_EVENT
what's happening in riverside tonight,GET_EVENT
What is the nearest theater performing the Nutcracker,GET_EVENT
Karaoke events this weekend,GET_EVENT
where is the party at around 12:00pm,GET_EVENT
What are some things to do in Charlotte next week,GET_EVENT
what's at the house of blues,GET_EVENT
christmas walk in los angeles this weekend,GET_EVENT
What's happening on Oahu tonight,GET_EVENT
Can you find me some Christmas parties this weekend in Raleigh,GET_EVENT
New years eve events in Lynchburg,GET_EVENT
New York- Next week,GET_EVENT
is there a kiss concert in l a next week,GET_EVENT
Any special Christmas events today,GET_EVENT
Cheap sporting events,GET_EVENT
What Christmas movies are showing tonight,GET_EVENT
Craft fairs in the North East in December and January,GET_EVENT
Where is the Rolling Stone concert in New York City next week,GET_EVENT
craft shows in Gadsden this weekend,GET_EVENT
are there any hayrides in galloway this weekend or next,GET_EVENT
Paint and sip events around Oahu,GET_EVENT
Block parties in my area,GET_EVENT
Any live wrestling shows in town this weekend,GET_EVENT
I'm looking for any Broadway show happening tonight,GET_EVENT
kid-friendly events in Youngstown next week,GET_EVENT
parties tonight,GET_EVENT
Things to do with kites this weekend in Austin,GET_EVENT
Car shows in San Antonio for Veteran's Day,GET_EVENT
Are there any pet friendly events going on in San Jose this weekend,GET_EVENT
Art shows in San Francisco for tomorrow,GET_EVENT
What is there to do Sunday afternoon,GET_EVENT
Greenfield Village events next week,GET_EVENT
Are there any Christmas Parades in NH in December,GET_EVENT
Comedy events in Kansas City,GET_EVENT
What's happening in Vegas,GET_EVENT
Any Jennifer Lopez concerts this year,GET_EVENT
What concerts are set for New Year's eve,GET_EVENT
Any sport activities near me,GET_EVENT
kids christmas events schedule for titusville in the next 7 days please,GET_EVENT
What's going on in LA tonight,GET_EVENT
When is the next lunar eclipse?,GET_EVENT
Concerts by Taylor Swift,GET_EVENT
Concerts by Thrice in Arizona within a month,GET_EVENT
When is the next marathon,GET_EVENT
What's happening tonight,GET_EVENT
Is there a country western band playing in Cuyahoga Falls for rockin on the river,GET_EVENT
Help me find events for next weekend,GET_EVENT
Are there any kid friendly events happening near me this week,GET_EVENT
Can you look for raves in Galveston and display results,GET_EVENT
Concerts by John legend,GET_EVENT
what movies are playing friday night at amc universal,GET_EVENT
Any events going on in Dallas,GET_EVENT
Christmas parades in Providence,GET_EVENT
What's happening in San Diego this weekend,GET_EVENT
Is there a wine festival near me this weekend,GET_EVENT
Concerts Century Link Center next week,GET_EVENT
what gaming events can I play in this month,GET_EVENT
Christmas light shows happening for the month of December,GET_EVENT
Are there any sporting events scheduled this weekend,GET_EVENT
Indoor concerts next month in Charlotte,GET_EVENT
anything happening in central park tomorrow,GET_EVENT
List the happy hours on Friday night in Southlake that start at 4pm,GET_EVENT
What is going on at the Louisville Zoo this month,GET_EVENT
Tell me which events will be in Miami on Saturday,GET_EVENT
any live music in hilo,GET_EVENT
Is there such an animal as a Hairstyles for Long Hair workshop anywhere in the CST zone in 2018,GET_EVENT
Concerts in the park Friday night in Tampa,GET_EVENT
Local concerts happening in 2018,GET_EVENT
Are there any costume parties in Oconto next week,GET_EVENT
are there any places that are having a piano concert any time soon,GET_EVENT
what are some fun things to do tomorrow,GET_EVENT
Are there any classical music concerts this weekend in Providence,GET_EVENT
Things to do in Asheville this week,GET_EVENT
is there anything going on tomorrow,GET_EVENT
What's lit in Denton tomorrow,GET_EVENT
Events in Seattle for Christmas,GET_EVENT
are there any speed dating events near me starting after 10pm,GET_EVENT
whats happening this week for activities,GET_EVENT
Art events happening in Arizona this weekend,GET_EVENT
any dancing events,GET_EVENT
Events in Berkeley this weekend,GET_EVENT
Concerts by Oingo Boingo,GET_EVENT
Trivia night events next week in New Haven,GET_EVENT
anything fun happening next week,GET_EVENT
I need ideas of things to do over Christmas break,GET_EVENT
List all parties going on next week,GET_EVENT
what college age events are happening this weekend,GET_EVENT
Are there any sporting events in San Jose today,GET_EVENT
What concerts is happening tonight,GET_EVENT
Movies at AMC tonight in New York,GET_EVENT
Places to visit in San Francisco with a toddler in the evening,GET_EVENT
Show me events at Don't Federal Credit Union event center,GET_EVENT
Music events  in Las vegas this weekend,GET_EVENT
What adult only events are happening in Chicago tonight,GET_EVENT
The lighting ceremonies next week,GET_EVENT
What events are going on at Lou's Blues tonight,GET_EVENT
Whats happening in omaha this weekend,GET_EVENT
Farmer's Market in Orlando,GET_EVENT
Fall festivals in Pennsylvania in October,GET_EVENT
December events in Honolulu,GET_EVENT
Concerts in Madison Square Garden this week,GET_EVENT
Where is the Bruno Mars concert in New York December 2017,GET_EVENT
concerts in knoxville in december,GET_EVENT
What kind of events are there this weekend,GET_EVENT
I'm looking for something fun to do this weekend,GET_EVENT
What day is the concert for Eric Church in Burlington,GET_EVENT
maple syrup festivals near me,GET_EVENT
Any events Sunday,GET_EVENT
What's going on in New York tonight,GET_EVENT
family friendly events near me this month,GET_EVENT
how many nights is bruce playing on broadway in new york,GET_EVENT
Anything to do in Miami,GET_EVENT
anything happening this weekend near the mountains in North Carolina,GET_EVENT
Listening party for big sean album this friday,GET_EVENT
Nutcracker ballet in New York City on December,GET_EVENT
music festivals next weekend,GET_EVENT
Is Kylie Jenner's pop up store event tonight or tomorrow night and what time,GET_EVENT
What to do tonight in San Francisco,GET_EVENT
What music events are happening tomorrow in Syracuse,GET_EVENT
Anything happening in my part of town this morning,GET_EVENT
Friday events,GET_EVENT
when is the Christmas parade in Denver,GET_EVENT
anything going on today,GET_EVENT
Are there any music events going on in Cincinnati this weekend,GET_EVENT
Please give me events in Orlando this month,GET_EVENT
What to do in New York City in December,GET_EVENT
Country concerts coming up in the next 6 months in SC,GET_EVENT
Gingerbread decorating contests in central new jersey this week,GET_EVENT
Chippendales this weekend,GET_EVENT
Something fun to do with the kids tomorrow,GET_EVENT
what city is the next Coldplay concert in,GET_EVENT
whats happening on saturday,GET_EVENT
Will there be any Christmas parades next weekend,GET_EVENT
I want to find Christmas events in Melbourne for this weekend,GET_EVENT
Crafts shows coming up,GET_EVENT
Happening this weekend in Las Vegas,GET_EVENT
Suggest free family events for over holiday break,GET_EVENT
Are there any drinking events happening tomorrow after midnight,GET_EVENT
Christmas tree lighting for Detroit,GET_EVENT
Law enforcement charity benefits in Houston,GET_EVENT
Christmas Parades this month,GET_EVENT
Anything fun happening in downtown Rockville,GET_EVENT
Book signings next week,GET_EVENT
what is going on tonight,GET_EVENT
St Johns county holiday events,GET_EVENT
Any kid friendly New Year's Eve parties planned yet around here,GET_EVENT
Exciting events this weekend,GET_EVENT
What clubs are having events this weekend,GET_EVENT
Parades along the Gulf Coast this weekend,GET_EVENT
What sports events will be going on in Green Bay for this weekend,GET_EVENT
things to do in Cleveland,GET_EVENT
Where in San Diego are they holding the food festival next weekend,GET_EVENT
Are there any musical plays this weekend,GET_EVENT
dancing in downtown vegas,GET_EVENT
Are there any holiday events happening today,GET_EVENT
Upcoming shows near me,GET_EVENT
Are their any Gaming Tournaments in Knoxville this Spring,GET_EVENT
whats going on for kids this weekend,GET_EVENT
Is there a local shelter having a Secret Santa drive tonight,GET_EVENT
Are there any winter festival events next month in my area,GET_EVENT
what event should I attend,GET_EVENT
Things to do in Cleveland Ohio next Friday Night,GET_EVENT
What movies are playing in Lafayette today,GET_EVENT
things to do with kids on oahu this week,GET_EVENT
Schedule of events at Walt Disney Concert Hall,GET_EVENT
MSU BASKETBALL GAME TIME ON SUNDAY,GET_EVENT
Dinner party tonight in Los Angeles,GET_EVENT
Caroling events this Friday night near me,GET_EVENT
Things happening on Saturday,GET_EVENT
free concerts in Orlando next week,GET_EVENT
What sports related things are going on in Houston this weekend,GET_EVENT
Sports events this week in Atlatna,GET_EVENT
"Painting parties in Reno, Nevada",GET_EVENT
holiday events happening near me in the next few weeks,GET_EVENT
What cool events are this weekend,GET_EVENT
what is there to do around here,GET_EVENT
Milwaukee area Shakespeare events,GET_EVENT
Rock concerts In The area,GET_EVENT
Does my son Austin have a wrestling match this week,GET_EVENT
is there anything to do in Miami after 9 pm,GET_EVENT
Is there any music concerts at the amway center in orlando this week,GET_EVENT
What's is there to do nearby today,GET_EVENT
Anything fun happening here tonight,GET_EVENT
Family events on Sunday,GET_EVENT
What's happening in Wadsworth tomorrow evening,GET_EVENT
"ANy soccer games this month in Roanoke, Va",GET_EVENT
any hot yoga classes near me for thursday night,GET_EVENT
where can I find Santa in Lake Havasu this week,GET_EVENT
What food event is going on in corona this weekend,GET_EVENT
What's happening in Washington tonight,GET_EVENT
What's going on this weekend,GET_EVENT
Brunch events this weekend,GET_EVENT
What's scheduled in Trophy Club tonight,GET_EVENT
What discounted events are happening in Los Angeles today,GET_EVENT
Events in Seattle tomorrow,GET_EVENT
what activities are there to do,GET_EVENT
Carrie Underwood concerts this summer,GET_EVENT
Are there any Depeche Mode concerts in San Francisco this month,GET_EVENT
what events are happening near me on Friday,GET_EVENT
Where are the Parade's today,GET_EVENT
Interesting activities in Paris,GET_EVENT
Disneyland events,GET_EVENT
whens the next king tut exhibit,GET_EVENT
Christmas carols in San Diego tonight,GET_EVENT
Can you show me live music playing at the theatre next week,GET_EVENT
Any concerts by Lady Gaga next month,GET_EVENT
Events at Henry Doorly Zoo December,GET_EVENT
Painting events,GET_EVENT
Show Christmas lighting events near me this month,GET_EVENT
rock bands coming to tampa during july 2018,GET_EVENT
Wine festivals in Napa next month,GET_EVENT
What's happening in houston tomorrow,GET_EVENT
Joplin Christmas parade start time tonight,GET_EVENT
Music Concerts in Minneapolis,GET_EVENT
concerts by hall and oates this month,GET_EVENT
when is the gingerbread house decorating party,GET_EVENT
Social events for people over 40,GET_EVENT
Things to do in Henderson this weekend,GET_EVENT
school band performance in macomb tomorrow,GET_EVENT
Toronto Carnaval next year,GET_EVENT
Anything to do tomorrow in New Jersey,GET_EVENT
Carriage rides in Buffalo next week,GET_EVENT
Kids programs at the Bishop Museum,GET_EVENT
What bands are playing at Stubb's this weekend,GET_EVENT
Any cool events in downtown Silver Spring for the weekend,GET_EVENT
Search for family events in Washington DC on the weekend,GET_EVENT
Cooking classes tomorrow night,GET_EVENT
Painting classes near me,GET_EVENT
Is Billy Joel playing Madison Square Garden in february,GET_EVENT
where is Depeche Mode playing next,GET_EVENT
What events are happening in Oconto tomorrow night,GET_EVENT
Popular events in my city,GET_EVENT
Are there pet adoption events in my town,GET_EVENT
Things to do in SF tonight,GET_EVENT
April Fools Day events in Oakland town today,GET_EVENT
Looking for something fun to do in Brigantine tomorrow night,GET_EVENT
Pumpkin festivals,GET_EVENT
Is there cooking classes around here,GET_EVENT
Family friendly Christmas events this month near me,GET_EVENT
any art shows today,GET_EVENT
Dog costume contests,GET_EVENT
broadway plays playing in 2018 in New York City,GET_EVENT
are there any painting events this weekend,GET_EVENT
Paint nights in Sarasota,GET_EVENT
Shows near me this weekend,GET_EVENT
Things to do in Binghamton this month,GET_EVENT
Is The Roots playing near me this Saturday,GET_EVENT
is there a nutcracker performance somewhere close by,GET_EVENT
Christmas Tree lighting ceremonies in Boston next weekend,GET_EVENT
whats new in santa clarita,GET_EVENT
Music events in Atlanta this weekend,GET_EVENT
Fireworks shows near me next week,GET_EVENT
Adult only Christmas events,GET_EVENT
What movies are in theaters right now,GET_EVENT
What festivals are going on this month,GET_EVENT
What fun activities can I attend today,GET_EVENT
what's up for tomorrow concert,GET_EVENT
family friendly holiday events,GET_EVENT
Schedule of David Copperfield performances in Las Vegas in July 2018,GET_EVENT
What comedians are performing near me this Saturday,GET_EVENT
arts and crafts events in santa monica,GET_EVENT
What is the time and place of December's boys night out,GET_EVENT
Who offers cooking classes in the area,GET_EVENT
whats fun this weekend,GET_EVENT
fiesta latina in miami,GET_EVENT
When is the Hot Air Balloon Show in Huntsville,GET_EVENT
Is there a Christmas Festival in Boulder on Saturday,GET_EVENT
Comedy shows tonight,GET_EVENT
things happening in sacramento this weekend,GET_EVENT
Free concerts tomorrow,GET_EVENT
festivals in Jacksonville this weekend,GET_EVENT
Broadway play near me,GET_EVENT
Are there any music events in Springfield tonight,GET_EVENT
find me a concert,GET_EVENT
Art exhibits in New York,GET_EVENT
What's happening around me this weekend,GET_EVENT
What's going on next week,GET_EVENT
Who is the music group booked for Reilly Center Oct 18,GET_EVENT
Concert by Selena Gomez this week,GET_EVENT
What is the best event this weekend in the city,GET_EVENT
trans Siberian orchestra concerts near me,GET_EVENT
anything tomorrow,GET_EVENT
Body Exhibit dates Texas,GET_EVENT
Who is in concert this month in Atlanta,GET_EVENT
EDM shows this month in Chicago,GET_EVENT
Find nearby concerts,GET_EVENT
Anything good for kids this Sunday,GET_EVENT
List the things to do in the summer in Colorado,GET_EVENT
Concerts in Las Vegas this weekend,GET_EVENT
Christmas activities this weekend,GET_EVENT
Holiday plays,GET_EVENT
What's fun to do this evening with small children in Largo,GET_EVENT
concerts near Orlando today,GET_EVENT
What's happening,GET_EVENT
concerts by snoop dogg,GET_EVENT
Is Macon Fishly performing this weekend,GET_EVENT
Will Dave Matthews play again in Tampa Bay,GET_EVENT
Christmas concerts near me,GET_EVENT
when is the next toys for tots event,GET_EVENT
Christmas parties near New Brunswick next week,GET_EVENT
What holiday fairs are going on nearby this month,GET_EVENT
What are some events happening in San Francisco over this weekend,GET_EVENT
times of mass at local catholic church,GET_EVENT
Concerts by Taylor Swift in this month,GET_EVENT
Things to do in LA for Thanksgiving,GET_EVENT
what can I do on Christmas Eve in Tampa,GET_EVENT
"I'll be in Vegas next week, what's going on",GET_EVENT
Are there any family attractions I can go to this weekend,GET_EVENT
events saturday,GET_EVENT
Is there anything interesting to do in Oconto tonight,GET_EVENT
Are there some restaurant openings to attend in Miami next week,GET_EVENT
Any free events I can take the kids to this weekend in Raleigh,GET_EVENT
what is going on this week near me,GET_EVENT
Festival of lights starts when tonight,GET_EVENT
fun concerts in Kansas City tomorrow night,GET_EVENT
Movie premier for this weekend in Savannah,GET_EVENT
Find me classical concerts for this Sunday not too far away,GET_EVENT
where can I go to hear live music,GET_EVENT
When will the circus be in town,GET_EVENT
what can I do this weekend for free,GET_EVENT
Any events going on in Lexington next week,GET_EVENT
I need fun things to while Im in CHicago for work next week,GET_EVENT
Are there any fireworks,GET_EVENT
What cruises are leaving out of Galveston in April,GET_EVENT
Are there any concerts this weekend,GET_EVENT
whats going on in California,GET_EVENT
Medieval festivals in Mobile,GET_EVENT
What events do they have for the Eiffel Tower,GET_EVENT
What kid friendly events are happening this month,GET_EVENT
Any Lil Wayne concerts this year,GET_EVENT
live music near me,GET_EVENT
Holiday pop up market this week in New York,GET_EVENT
ariana grande concerts,GET_EVENT
Whats paying at the theatre,GET_EVENT
Is there anything Christmas related I can go to,GET_EVENT
What's happening tonight,GET_EVENT
what is happening in denver friday,GET_EVENT
Next weeks parties,GET_EVENT
what is there to do in Portland tonight please,GET_EVENT
whats happening in wilkes barre tonight,GET_EVENT
"Events in Taylors, SC",GET_EVENT
What's happening tonight,GET_EVENT
Is there a Lorde concert available nearby,GET_EVENT
is there a KC Chiefs watch party near me,GET_EVENT
what is there to do around me right now,GET_EVENT
when is the next showing of the nutcracker in sacramento at 8pm,GET_EVENT
Events in town next weekend,GET_EVENT
Where can I find a parade this weekend,GET_EVENT
whens the next lades night,GET_EVENT
When is Pink coming in concert to Orlando,GET_EVENT
Are there any rock concerts in Milwaukee next weekend,GET_EVENT
How many hours will last the concert,GET_EVENT
festivals in St Augustine next weekend,GET_EVENT
dog-friendly Christmas events,GET_EVENT
Things to do in Maui,GET_EVENT
Things to do in California,GET_EVENT
Places to volunteer serving food on Christmas day,GET_EVENT
Costume parties in Raleigh,GET_EVENT
"Christmas Day December 25, 2017 Events in Houston, TX",GET_EVENT
events near me this weekend,GET_EVENT
Art festivals,GET_EVENT
Halloween parties for adults this weekend,GET_EVENT
Any concerts in town,GET_EVENT
painting events for couples,GET_EVENT
What days and times is the cantata scheduled for at the Methodist Church in Fillmore NY,GET_EVENT
holiday beer festivals Chicago,GET_EVENT
when does the event come to dayton,GET_EVENT
Oktoberfest parties in New Mexico,GET_EVENT
whats happening,GET_EVENT
concerts in Syracuse this weekend,GET_EVENT
where can I go cross country skiing,GET_EVENT
When is the next TobyMac concert in OKC,GET_EVENT
any parties i should check out,GET_EVENT
Special events happening next week at Universal,GET_EVENT
is there any apple picking any where near me in December,GET_EVENT
I need to find a Broadway show for my visiting parents. Next weekend only,GET_EVENT
Events in Fort Lauderdale,GET_EVENT
Events for kids,GET_EVENT
What's happening in Kingston next week,GET_EVENT
Anything happening now,GET_EVENT
is phantom of the opera playing soon,GET_EVENT
Christmas Day events in Honolulu,GET_EVENT
Concerts happening this weekend in Phoenix,GET_EVENT
Is there any concert tomorrow,GET_EVENT
start looking for a golf match for tomorrow,GET_EVENT
can we see a play in philly next thursday,GET_EVENT
Our town is doing a Town Wide Yard Sales Event this summer. What weekend is that,GET_EVENT
Things to do in Orlando on Christmas weekend,GET_EVENT
When is SXSW this year,GET_EVENT
are there any tree lightings happening near me soon,GET_EVENT
Holiday baking parties in Raleigh this weekend,GET_EVENT
where can I go skiing,GET_EVENT
Are there any concerts in Mission Bay this month,GET_EVENT
what Christmas events are nearby this weekend,GET_EVENT
Are there any concerts in Portland tonight,GET_EVENT
whats popping in mid city at 10 on a Tuesday,GET_EVENT
what zoos are offering light shows this weekend,GET_EVENT
What time is the Blue Man Group playing tomorrow night,GET_EVENT
comedy shows next month in the evening,GET_EVENT
concerts by Luke Bryan,GET_EVENT
"Christmas Tree decorating party is next Friday, right",GET_EVENT
what kind of country music concerts are happening in the next few months,GET_EVENT
Are there any kid friendly events coming up,GET_EVENT
Things to do in Miami next Friday,GET_EVENT
Things to do in Atlanta next Friday Evening,GET_EVENT
family friendly events tonight,GET_EVENT
Self asteem seminars in the greater Boston area this winter,GET_EVENT
Anything cool happening in Concord today,GET_EVENT
What is happening at the Magic Kingdom tonight,GET_EVENT
I'm interested in attending a play this weekend. Are there any  scheduled in Birmingham,GET_EVENT
Music events this weekend on Jax Beach,GET_EVENT
what's happening in St. Pete tonight,GET_EVENT
Things to do this weekend in Waikiki,GET_EVENT
what fun kid friendly events are happening in milwaukee tomorrow,GET_EVENT
whats coming up at the train museum,GET_EVENT
Display art shows happening Sunday,GET_EVENT
tell me free things to do in atlanta this month,GET_EVENT
Any events in Tempe tonight,GET_EVENT
Anything going on in Boston now,GET_EVENT
When does Jimmy Lavado concert start in Houston,GET_EVENT
What happening in omaha next weekend,GET_EVENT
is there anything going on near me,GET_EVENT
Anything to do tomorrow in Braintree,GET_EVENT
"When does cider tasting season start in Woodinville, Washington",GET_EVENT
When does the tree lighting ceremony start downtown,GET_EVENT
any parties in Lexington this weekend,GET_EVENT
Events in the next 10 days which offer a student discount,GET_EVENT
things to do in Ypsilanti next week,GET_EVENT
Where is the next movie staring Lucy Liu playing,GET_EVENT
Looking for a rap concert in Portland for next month,GET_EVENT
Fun places to go,GET_EVENT
Is the taste of Chicago coming up soon,GET_EVENT
Is any sport match in New York this weekend,GET_EVENT
Local events happening Friday night,GET_EVENT
Free holiday events in zip code xxxxx,GET_EVENT
anything fun to do tonight,GET_EVENT
when is the next election?,GET_EVENT
List of events nearby,GET_EVENT
Are there any cool activities today,GET_EVENT
Where is Lowest of the Low playing in November,GET_EVENT
anything happening at center in the square this month,GET_EVENT
things to do at on break tomorrow,GET_EVENT
Anything to do this weekend in Newport,GET_EVENT
What's happening next weekend in Scottsdale,GET_EVENT
Where is the closest wine festival,GET_EVENT
where is katy perry concert this week,GET_EVENT
What time are the Wild Lights shows at the Detroit Zoo on Friday,GET_EVENT
What can I do on Friday night,GET_EVENT
What events are going on in Leander,GET_EVENT
Things to do in Houston on Friday,GET_EVENT
music events in chicago tomorrow night,GET_EVENT
What is there to do in Phoenix during the winter,GET_EVENT
Tell me what to do this weekend in Vermont,GET_EVENT
What music events are happening in Portland next week,GET_EVENT
Fun stuff in Harvard Square next month,GET_EVENT
Are there any kid-friendly events being held at the Temecula Town Center on Saturday afternoon,GET_EVENT
I need something to do this weekend. what is going on,GET_EVENT
Will Santa be at three cedars farm this weekend,GET_EVENT
Are there going to be any special after game parties this weekend in Columbia,GET_EVENT
Musical concerts in Portland for this weekend,GET_EVENT
Mariah Carey Christmas concerts in New York,GET_EVENT
Broadway shows at Dr. Phillip's Center,GET_EVENT
Is there suppose to be any thanksgiving events going on tonight,GET_EVENT
What should I do in Hawaii this weekend,GET_EVENT
anything fun going on this weekend,GET_EVENT
what concerts are coming to the Salem Civic Center in December,GET_EVENT
What plays are at the Victoria Theatre this month,GET_EVENT
Movies at Movie Tavern playing at 8pm,GET_EVENT
facebook information on the school book fair event,GET_EVENT
Any fun stuff to do this weekend,GET_EVENT
When is the tree lighting this weekend,GET_EVENT
what are some fun things to do soon,GET_EVENT
Does the mall of America have events,GET_EVENT
Events being held this week,GET_EVENT
Tree lighting events this weekend,GET_EVENT
acoustic performances in Henderson,GET_EVENT
things to do in ft lauderdale,GET_EVENT
are there any upcoming Dead and Company concerts on the East Coast next month,GET_EVENT
where can i go for bunch on sunday,GET_EVENT
Anything to do tomorrow in Los Angeles,GET_EVENT
When is Paw Patrol Live in Phoenix,GET_EVENT
During December what is there to do in Northern Utah,GET_EVENT
When is grand opening for Toy Story Land this spring at Disney's Hollywood Studios,GET_EVENT
What can I do during the summer here,GET_EVENT
Concerts by Lady Gaga,GET_EVENT
Any Drake concerts this month,GET_EVENT
What fun things could I do in Las Vegas next weekend,GET_EVENT
tell me all concerts near me from Maroon five,GET_EVENT
Are any rodeos going to be nearby this month,GET_EVENT
what to do in boston new years eve,GET_EVENT
Anything good happening in Anchorage,GET_EVENT
Which events are going on tomorrow,GET_EVENT
Things to do this Friday,GET_EVENT
what are the music events happening in Ibiza this New Year's eve,GET_EVENT
holiday activities this weekend,GET_EVENT
festivals this month,GET_EVENT
local festivals,GET_EVENT
What's going in Bridgeport,GET_EVENT
Dierks Bentley concerts,GET_EVENT
what going on in new york city for new years eve,GET_EVENT
times for special events at the zoo near me,GET_EVENT
Lady Gaga concerts nearby,GET_EVENT
Any live music nearby,GET_EVENT
Wreath making classes this month,GET_EVENT
"Garth Brooks concerts, next month",GET_EVENT
What's happening in Sacramento tomorrow,GET_EVENT
find me something christmas-y to do,GET_EVENT
what can i do tonight in santa monica,GET_EVENT
Where is Beyonce performing this week,GET_EVENT
Music festivals in upstate NY,GET_EVENT
I'd like to do something outside this weekend,GET_EVENT
When is santa con in Philadelphia,GET_EVENT
Holiday parties in Escondido this weekend,GET_EVENT
New Years Fireworks in Westchester NY,GET_EVENT
Anything going on,GET_EVENT
When is the next food festival in Chicago,GET_EVENT
whats going on in knox next week,GET_EVENT
Are there any really big events coming up in Chicago soon,GET_EVENT
when is the battle of the bands happening in my town,GET_EVENT
Broadway shows happening tonight,GET_EVENT
Pagan potluck in hardy,GET_EVENT
Are there any meeting Santa events going on near me this month,GET_EVENT
Brookfield Zoo holiday hours  and special events during December,GET_EVENT
what is there to do in Kissimmee,GET_EVENT
who's playing tomorrow,GET_EVENT
When do the fireworks start tonight,GET_EVENT
festivals this month,GET_EVENT
Magic shows in Las Vegas tonight,GET_EVENT
December strolls in Hull during Christmas break,GET_EVENT
Events in Jacksonville,GET_EVENT
When is the next food truck festival,GET_EVENT
Beer events this summer,GET_EVENT
Christmas concert,GET_EVENT
Mardi Gras activities in Shreveport next weekend,GET_EVENT
anything fun happening saturday,GET_EVENT
are there any thanksgiving parades within the next week,GET_EVENT
Where are the fun events,GET_EVENT
Who's coming to the Comedy Store,GET_EVENT
Find local entertainment,GET_EVENT
When is the next time Steve Harvey coming to Las Vegas,GET_EVENT
What are some family friendly events happening in Destin tomorrow,GET_EVENT
what do you suggest I do this weekend,GET_EVENT
what theater events are happening,GET_EVENT
What's going on in Hartford Friday,GET_EVENT
Apple pickings events next week in Vermont,GET_EVENT
Is the Trans Siberian Orchestra in concert in Green Bay this month,GET_EVENT
what country bands are playing in atlanta next weekend,GET_EVENT
what's happening downtown tonight,GET_EVENT
Are there any sporting events in the area,GET_EVENT
Fun things in Antioch next week,GET_EVENT
When is Megacon happening in Orlando in May,GET_EVENT
Live music in town this weekend,GET_EVENT
what's happening tomorrow in terms of fun night life,GET_EVENT
What's a cool thing to do in Iceland,GET_EVENT
I want to find a weekend yoga retreat in Florida,GET_EVENT
christmas events today,GET_EVENT
What are the things to do near Niagara Falls,GET_EVENT
Pumpkin carving contests in Seattle,GET_EVENT
Whats cracking tonight,GET_EVENT
Are there any free classes on investing,GET_EVENT
Are there any live Nativity scenes locally,GET_EVENT
theater events toronto this weekend,GET_EVENT
What's a good family friendly activity to do with my kids tonight,GET_EVENT
"Are the Bills playing in Buffalo, NY this weekend",GET_EVENT
wine tasting in salt lake city tomorrow,GET_EVENT
adult holiday activities,GET_EVENT
What's going on in Reno next week,GET_EVENT
What date is the spring potluck at Epworth Methodist Church,GET_EVENT
christmas events in mission viejo tonight,GET_EVENT
Any parades coming up,GET_EVENT
What events are happening near school tomorrow,GET_EVENT
Musicals in San Francisco tonight,GET_EVENT
kid friendly events,GET_EVENT
Events in Escondido tonight,GET_EVENT
New Year's parties in Houston,GET_EVENT
What Christmas activities are going on this weekend near me,GET_EVENT
Find me a live band in Louisville on the 19th,GET_EVENT
Concerts by Chris Stapleton this month,GET_EVENT
Concerts by Pink,GET_EVENT
tell me about events for young knitters near me,GET_EVENT
Having any Jazz concerts in Austin Sunday,GET_EVENT
is Katy Perry playing in Orlando soon,GET_EVENT
are there any music festivals in orlando this july,GET_EVENT
What going on in the night life,GET_EVENT
Any events near me coming up,GET_EVENT
whats up in milwaukee tomorrow,GET_EVENT
Birthday party tomorrow in Greenville,GET_EVENT
"Events happening within 50 miles of me, in the next week",GET_EVENT
christmas parties this december,GET_EVENT
rock concerts in yspi next week,GET_EVENT
Can you list all Fort Lauderdale concerts for next weekend,GET_EVENT
Any music concerts going on around here,GET_EVENT
Country music concerts this weekend in Tampa,GET_EVENT
Girl's night out events Portland,GET_EVENT
Are there any craft fairs nearby,GET_EVENT
music this weekend,GET_EVENT
Holiday events in California,GET_EVENT
any christmas events happening in laguna beach this week,GET_EVENT
Wine tastings near me tonight,GET_EVENT
events next week in downtown orlando,GET_EVENT
does jones park have their christmas lights display up,GET_EVENT
What events are happening in Newport this weekend,GET_EVENT
Any Bruno Mars Concerts near by,GET_EVENT
Anything interesting happening this weekend,GET_EVENT
bar crawl in nyc,GET_EVENT
When is the Alton Brown tour coming back to Orlando,GET_EVENT
Are there wine and paint nights this weekend,GET_EVENT
any good concerts coming to town this weekend,GET_EVENT
What time does lions daze open this weekend,GET_EVENT
Is there anything happening at the Truckee Amphitheater on December 23,GET_EVENT
Events this evening,GET_EVENT
anything happening in Detroit this week,GET_EVENT
middle school band concert,GET_EVENT
new years eve parties near me this month,GET_EVENT
anything going on in cranberry this weekend,GET_EVENT
Sales events close to me this weekend,GET_EVENT
December Christmas concerts by Mariah Carey in Los Angeles,GET_EVENT
does aerosmith have a concert in atlanta tomorrow,GET_EVENT
Fun stuff  to do in Kualoa Ranch at this time of the year,GET_EVENT
Is there a horse show in Andover this week,GET_EVENT
What special event is being held at OMSI this Saturday,GET_EVENT
Pinnacle Bank Arena concerts 2018,GET_EVENT
